"","name","SEQUENCE","same_scaff"
"1022","ESC_CA1134AA_AS","NODE_8_length_203928_cov_6.86117_ID_15","card_CRP card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"1023","ESC_CA1134AA_AS","NODE_9_length_186048_cov_6.75208_ID_17","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"1024","ESC_CA1554AA_AS","NODE_1_length_577547_cov_7.02605_ID_1","card_mdtH card_mdtG card_msbA card_Escherichia_coli_mdfA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"1025","ESC_CA1554AA_AS","NODE_10_length_175267_cov_8.22511_ID_19","card_eptA card_mdtN card_mdtO card_mdtP"
"1026","ESC_CA1554AA_AS","NODE_11_length_137754_cov_8.33548_ID_21","card_Escherichia_coli_ampC"
"1027","ESC_CA1554AA_AS","NODE_12_length_131206_cov_7.04054_ID_23","card_H-NS EC_custom_sitA_(gi:91210366)|VFG012573"
"1028","ESC_CA1554AA_AS","NODE_13_length_129216_cov_7.71373_ID_25","card_cpxA"
"1029","ESC_CA1554AA_AS","NODE_14_length_113132_cov_7.72825_ID_27","vfdb_aslA"
"1030","ESC_CA1554AA_AS","NODE_15_length_111454_cov_8.14462_ID_29","ISfinder_Feb_2020_MITEEc1:U00096"
"1031","ESC_CA1554AA_AS","NODE_17_length_73351_cov_7.81484_ID_33","ISfinder_Feb_2020_IS200C:NC_004431"
"1032","ESC_CA1554AA_AS","NODE_18_length_63429_cov_8.4607_ID_35","card_mdtM EC_custom_fimH_CP015076.1 ISfinder_Feb_2020_ISEc53:HG941718 vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"1033","ESC_CA1554AA_AS","NODE_19_length_50265_cov_8.82087_ID_37","ISfinder_Feb_2020_ISEc30:NC_011603"
"1034","ESC_CA1554AA_AS","NODE_2_length_472970_cov_8.51585_ID_3","card_gadX card_gadW card_mdtF card_mdtE card_CRP EC_custom_VGI-1_tRNA_modification_GTPase_TrmE EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"1035","ESC_CA1554AA_AS","NODE_22_length_35863_cov_5.36834_ID_43","plasmidfinder_IncI2_1_Delta"
"1036","ESC_CA1554AA_AS","NODE_3_length_469840_cov_6.93333_ID_5","card_marA card_Escherichia_coli_emrE EC_custom_irp2_(gi:117624162)|VFG012550 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"1037","ESC_CA1554AA_AS","NODE_30_length_21082_cov_9.30005_ID_59","ISfinder_Feb_2020_ISSd1:M21947"
"1038","ESC_CA1554AA_AS","NODE_32_length_16844_cov_3.35082_ID_63","EC_custom_iss_type1_pAPEC-O2-ColV vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"1039","ESC_CA1554AA_AS","NODE_34_length_14225_cov_3.34904_ID_67","EC_custom_traT_CP018978.1"
"1040","ESC_CA1554AA_AS","NODE_35_length_13807_cov_7.60847_ID_69","EC_custom_iss_type1_pAPEC-O2-ColV"
"1041","ESC_CA1554AA_AS","NODE_36_length_12679_cov_8.6031_ID_71","EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc12:DQ269483"
"1042","ESC_CA1554AA_AS","NODE_37_length_12250_cov_3.32193_ID_73","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"1043","ESC_CA1554AA_AS","NODE_38_length_11011_cov_3.36047_ID_75","EC_custom_hylF_CP000836.1 EC_custom_ompT_HM210637.1 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"1044","ESC_CA1554AA_AS","NODE_39_length_10566_cov_8.78753_ID_77","vfdb_vat"
"1045","ESC_CA1554AA_AS","NODE_4_length_390503_cov_7.31835_ID_7","card_ugd card_mdtA card_mdtB card_mdtC card_baeS card_baeR card_yojI card_pmrF"
"1046","ESC_CA1554AA_AS","NODE_40_length_8909_cov_8.15068_ID_79","EC_custom_fecA_NC_000913.3"
"1047","ESC_CA1554AA_AS","NODE_48_length_6390_cov_3.61355_ID_95","EC_custom_etsA_KU578032"
"1048","ESC_CA1554AA_AS","NODE_49_length_6323_cov_3.7111_ID_97","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5"
"1049","ESC_CA1554AA_AS","NODE_5_length_357355_cov_8.05337_ID_9","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"1050","ESC_CA1554AA_AS","NODE_57_length_5253_cov_9.71418_ID_113","plasmidfinder_Col156_1"
"1051","ESC_CA1554AA_AS","NODE_59_length_4789_cov_3.44915_ID_117","ISfinder_Feb_2020_ISEc32:NC_011747"
"1052","ESC_CA1554AA_AS","NODE_6_length_257329_cov_7.50929_ID_11","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"1053","ESC_CA1554AA_AS","NODE_7_length_245543_cov_7.62121_ID_13","card_emrR card_emrA card_emrB EC_custom_malX_AF081286.1:c2588-1008"
"1054","ESC_CA1554AA_AS","NODE_70_length_2139_cov_8.40829_ID_139","vfdb_papX"
"1055","ESC_CA1554AA_AS","NODE_8_length_232094_cov_7.05701_ID_15","card_emrY card_emrK card_evgA card_evgS card_acrD ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"1056","ESC_CA1554AA_AS","NODE_9_length_191696_cov_7.64338_ID_17","EC_custom_usp_AB056439"
"1057","ESC_CA1554AA_AS","NODE_91_length_738_cov_9.68875_ID_181","EC_custom_yeeT_|VFG1529"
"1058","ESC_CA1554AA_AS","NODE_92_length_729_cov_9.34219_ID_183","EC_custom_yeeT_|VFG1529"
"1059","ESC_CA1554AA_AS","NODE_94_length_710_cov_11.6393_ID_187","EC_custom_yeeT_|VFG1529"
"1060","ESC_CA2031AA_AS","NODE_1_length_552838_cov_7.74529_ID_1","card_mdtH card_mdtG card_msbA card_Escherichia_coli_mdfA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"1061","ESC_CA2031AA_AS","NODE_10_length_173815_cov_8.30179_ID_19","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA"
"1062","ESC_CA2031AA_AS","NODE_11_length_169282_cov_8.40388_ID_21","card_emrR card_emrA card_emrB"
"1063","ESC_CA2031AA_AS","NODE_12_length_144709_cov_9.04795_ID_23","card_Escherichia_coli_ampC"
"1064","ESC_CA2031AA_AS","NODE_13_length_141013_cov_8.03754_ID_25","ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800"
"1065","ESC_CA2031AA_AS","NODE_14_length_133344_cov_8.0315_ID_27","card_emrY card_emrK card_evgA card_evgS card_acrD"
"1066","ESC_CA2031AA_AS","NODE_15_length_128943_cov_9.03756_ID_29","card_eptA card_mdtN card_mdtO card_mdtP"
"1067","ESC_CA2031AA_AS","NODE_16_length_113416_cov_8.69714_ID_31","vfdb_aslA"
"1068","ESC_CA2031AA_AS","NODE_18_length_84364_cov_7.48356_ID_35","card_H-NS"
"1069","ESC_CA2031AA_AS","NODE_19_length_69742_cov_8.82104_ID_37","card_cpxA"
"1070","ESC_CA2031AA_AS","NODE_2_length_423011_cov_7.78029_ID_3","card_mdtA card_mdtB card_mdtC card_baeS card_baeR card_yojI EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001 ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_ISEc1:L02370"
"1071","ESC_CA2031AA_AS","NODE_20_length_62348_cov_8.28592_ID_39","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"1072","ESC_CA2031AA_AS","NODE_22_length_58458_cov_3.86796_ID_43","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5 EC_custom_traT_CP018978.1"
"1073","ESC_CA2031AA_AS","NODE_26_length_48101_cov_8.61535_ID_51","EC_custom_papI_DQ095216.1 EC_custom_papB_CU928161 EC_custom_papA_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papE_CU928161 EC_custom_papF_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_tia_CU928161 ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"1074","ESC_CA2031AA_AS","NODE_3_length_381794_cov_8.57414_ID_5","EC_custom_fecA_NC_000913.3 EC_custom_yeeT_|VFG1529 EC_custom_fimH_CP015076.1 EC_custom_usp_AB056439 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"1075","ESC_CA2031AA_AS","NODE_37_length_17963_cov_3.90192_ID_73","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"1076","ESC_CA2031AA_AS","NODE_38_length_16858_cov_3.78508_ID_75","EC_custom_iss_type1_pAPEC-O2-ColV vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"1077","ESC_CA2031AA_AS","NODE_4_length_358235_cov_8.72235_ID_7","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_yeeT_|VFG1529 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"1078","ESC_CA2031AA_AS","NODE_41_length_10034_cov_3.67843_ID_81","EC_custom_ompT_HM210637.1 EC_custom_hylF_CP000836.1 plasmidfinder_IncFIB(AP001918)_1"
"1079","ESC_CA2031AA_AS","NODE_45_length_7848_cov_9.00554_ID_89","ISfinder_Feb_2020_ISEc30:NC_011603"
"1080","ESC_CA2031AA_AS","NODE_48_length_7626_cov_4.11118_ID_95","ISfinder_Feb_2020_ISEc32:NC_011747"
"1081","ESC_CA2031AA_AS","NODE_5_length_325364_cov_7.27101_ID_9","card_marA"
"1082","ESC_CA2031AA_AS","NODE_6_length_267670_cov_9.08784_ID_11","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"1083","ESC_CA2031AA_AS","NODE_65_length_3770_cov_10.5488_ID_129","EC_custom_iss_type1_pAPEC-O2-ColV"
"1084","ESC_CA2031AA_AS","NODE_7_length_203932_cov_8.89057_ID_13","card_gadX card_gadW card_mdtF card_mdtE card_CRP EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"1085","ESC_CA2031AA_AS","NODE_71_length_2304_cov_9.61129_ID_141","vfdb_papX"
"1086","ESC_CA2031AA_AS","NODE_8_length_187437_cov_7.52173_ID_15","card_Escherichia_coli_emrE EC_custom_fyuA_Z35106.1 EC_custom_irp2_(gi:218695586)|VFG034095 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"1087","ESC_CA2031AA_AS","NODE_81_length_1627_cov_24.7484_ID_161","plasmidfinder_Col(MG828)_1"
"1088","ESC_CA2031AA_AS","NODE_83_length_1595_cov_27.7736_ID_165","plasmidfinder_Col(MG828)_1"
"1089","ESC_CA2031AA_AS","NODE_9_length_175789_cov_8.72104_ID_17","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"1090","ESC_CA2085AA_AS","NODE_1_length_570801_cov_6.26282_ID_1","card_kdpE card_Escherichia_coli_mdfA card_msbA card_mdtG card_mdtH ISfinder_Feb_2020_MITEEc1:U00096 vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA vfdb_ompA"
"1091","ESC_CA2085AA_AS","NODE_10_length_174853_cov_7.46523_ID_19","card_eptA card_mdtN card_mdtO card_mdtP"
"1092","ESC_CA2085AA_AS","NODE_11_length_171690_cov_6.76385_ID_21","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"1093","ESC_CA2085AA_AS","NODE_13_length_144423_cov_7.72271_ID_25","card_Escherichia_coli_ampC"
"1094","ESC_CA2085AA_AS","NODE_14_length_129205_cov_7.13093_ID_27","card_cpxA"
"1095","ESC_CA2085AA_AS","NODE_15_length_117538_cov_6.86069_ID_29","vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"1096","ESC_CA2085AA_AS","NODE_16_length_88003_cov_7.8408_ID_31","EC_custom_yeeT_|VFG1529 EC_custom_fimH_CP015076.1 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"1097","ESC_CA2085AA_AS","NODE_17_length_83941_cov_6.23003_ID_33","card_H-NS"
"1098","ESC_CA2085AA_AS","NODE_18_length_78205_cov_7.25437_ID_35","vfdb_aslA"
"1099","ESC_CA2085AA_AS","NODE_19_length_54013_cov_4.66556_ID_37","plasmidfinder_IncB/O/K/Z_2"
"1100","ESC_CA2085AA_AS","NODE_2_length_520370_cov_6.17703_ID_3","card_marA card_Escherichia_coli_emrE EC_custom_irp2_(gi:218695586)|VFG034095 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"1101","ESC_CA2085AA_AS","NODE_20_length_37362_cov_2.82747_ID_39","EC_custom_traT_CP018978.1"
"1102","ESC_CA2085AA_AS","NODE_27_length_28323_cov_8.07685_ID_53","ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468"
"1103","ESC_CA2085AA_AS","NODE_29_length_20262_cov_6.36629_ID_57","ISfinder_Feb_2020_IS100kyp:U59875"
"1104","ESC_CA2085AA_AS","NODE_3_length_420387_cov_6.40735_ID_5","card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc1:L02370"
"1105","ESC_CA2085AA_AS","NODE_32_length_18905_cov_7.83649_ID_63","EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"1106","ESC_CA2085AA_AS","NODE_33_length_17982_cov_2.88108_ID_65","EC_custom_iucD_AY545598.5 EC_custom_iutA_KU578032.1 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"1107","ESC_CA2085AA_AS","NODE_35_length_14082_cov_3.00979_ID_69","EC_custom_iss_type1_pAPEC-O2-ColV vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"1108","ESC_CA2085AA_AS","NODE_36_length_13248_cov_7.04817_ID_71","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"1109","ESC_CA2085AA_AS","NODE_4_length_358431_cov_7.4684_ID_7","card_acrF card_acrE card_acrS card_bacA card_tolC EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_neuC_CP007275.1 EC_custom_yeeT_|VFG1529 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT vfdb_kpsD"
"1110","ESC_CA2085AA_AS","NODE_40_length_9414_cov_8.55752_ID_79","ISfinder_Feb_2020_IS1F:X52538"
"1111","ESC_CA2085AA_AS","NODE_41_length_9228_cov_7.85789_ID_81","EC_custom_fecA_NC_000913.3"
"1112","ESC_CA2085AA_AS","NODE_42_length_9107_cov_3.10344_ID_83","EC_custom_hylF_CP000836.1 EC_custom_ompT_HM210637.1 plasmidfinder_IncFIB(AP001918)_1"
"1113","ESC_CA2085AA_AS","NODE_43_length_8745_cov_4.72684_ID_85","card_sul2 card_APH(3'')-Ib"
"1114","ESC_CA2085AA_AS","NODE_46_length_7685_cov_7.61635_ID_91","ISfinder_Feb_2020_ISEc30:NC_011603"
"1115","ESC_CA2085AA_AS","NODE_48_length_6699_cov_3.26754_ID_95","ISfinder_Feb_2020_ISEc32:NC_011747"
"1116","ESC_CA2085AA_AS","NODE_5_length_344592_cov_7.02249_ID_9","card_emrB card_emrA card_emrR EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"1117","ESC_CA2085AA_AS","NODE_53_length_6007_cov_7.69274_ID_105","EC_custom_iss_type1_pAPEC-O2-ColV"
"1118","ESC_CA2085AA_AS","NODE_57_length_5252_cov_9.90319_ID_113","plasmidfinder_Col156_1"
"1119","ESC_CA2085AA_AS","NODE_59_length_4950_cov_39.6072_ID_117","card_TEM-1 ISfinder_Feb_2020_Tn2:KT002541"
"1120","ESC_CA2085AA_AS","NODE_6_length_269038_cov_7.16065_ID_11","EC_custom_usp_AB056439 ISfinder_Feb_2020_IS200C:NC_004431"
"1121","ESC_CA2085AA_AS","NODE_67_length_4334_cov_8.32046_ID_133","ISfinder_Feb_2020_ISSd1:M21947"
"1122","ESC_CA2085AA_AS","NODE_7_length_267753_cov_7.88638_ID_13","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"1123","ESC_CA2085AA_AS","NODE_8_length_243583_cov_6.45088_ID_15","card_acrD card_evgS card_evgA card_emrK card_emrY ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800"
"1124","ESC_CA2085AA_AS","NODE_81_length_2135_cov_7.22461_ID_161","vfdb_papX"
"1125","ESC_CA2085AA_AS","NODE_9_length_203892_cov_7.78077_ID_17","card_CRP card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"1126","ESC_CA2085AA_AS","NODE_91_length_1395_cov_142.148_ID_181","plasmidfinder_Col(KPHS6)_1"
"1127","ESC_CA2243AA_AS","NODE_1_length_497339_cov_3.33396_ID_1","card_marA card_Escherichia_coli_emrE EC_custom_irp2_(gi:386629711)|VFG034099 EC_custom_fyuA_Z35106.1 vfdb_tcpC vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"1128","ESC_CA2243AA_AS","NODE_10_length_171374_cov_3.08831_ID_19","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"1129","ESC_CA2243AA_AS","NODE_11_length_166041_cov_2.84813_ID_21","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"1130","ESC_CA2243AA_AS","NODE_12_length_149503_cov_2.58114_ID_23","card_acrD ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800"
"1131","ESC_CA2243AA_AS","NODE_14_length_135906_cov_3.06543_ID_27","card_mdtG card_mdtH"
"1132","ESC_CA2243AA_AS","NODE_15_length_129178_cov_3.20341_ID_29","card_cpxA"
"1133","ESC_CA2243AA_AS","NODE_16_length_128923_cov_3.51613_ID_31","ISfinder_Feb_2020_ISEc40:NC_004431"
"1134","ESC_CA2243AA_AS","NODE_17_length_113181_cov_3.10902_ID_33","vfdb_aslA"
"1135","ESC_CA2243AA_AS","NODE_18_length_108272_cov_2.75518_ID_35","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"1136","ESC_CA2243AA_AS","NODE_19_length_102866_cov_3.00087_ID_37","card_emrY card_emrK card_evgA card_evgS"
"1137","ESC_CA2243AA_AS","NODE_2_length_428917_cov_3.30256_ID_3","card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 EC_custom_VGI-1_tRNA_modification_GTPase_TrmE vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"1138","ESC_CA2243AA_AS","NODE_20_length_99793_cov_3.35986_ID_39","card_CRP"
"1139","ESC_CA2243AA_AS","NODE_21_length_82076_cov_3.37519_ID_41","EC_custom_sitA_(gi:91210366)|VFG012573"
"1140","ESC_CA2243AA_AS","NODE_22_length_74280_cov_3.89978_ID_43","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"1141","ESC_CA2243AA_AS","NODE_24_length_54741_cov_4.825_ID_47","EC_custom_fimH_CP015076.1 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"1142","ESC_CA2243AA_AS","NODE_25_length_53819_cov_4.49842_ID_49","ISfinder_Feb_2020_ISEc30:NC_011603"
"1143","ESC_CA2243AA_AS","NODE_27_length_43528_cov_3.70041_ID_53","ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"1144","ESC_CA2243AA_AS","NODE_3_length_359348_cov_2.94759_ID_5","card_pmrF card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA card_ugd EC_custom_yeeT_|VFG1529"
"1145","ESC_CA2243AA_AS","NODE_31_length_29548_cov_3.23046_ID_61","card_Escherichia_coli_ampC"
"1146","ESC_CA2243AA_AS","NODE_32_length_29274_cov_4.08263_ID_63","card_H-NS"
"1147","ESC_CA2243AA_AS","NODE_33_length_22893_cov_1.82173_ID_65","ISfinder_Feb_2020_IS26:X00011 plasmidfinder_IncFIC(FII)_1 plasmidfinder_Col156_1 vfdb_senB"
"1148","ESC_CA2243AA_AS","NODE_34_length_22247_cov_5.24619_ID_67","ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070"
"1149","ESC_CA2243AA_AS","NODE_39_length_17138_cov_4.85369_ID_77","EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"1150","ESC_CA2243AA_AS","NODE_4_length_352914_cov_2.78934_ID_7","card_msbA card_Escherichia_coli_mdfA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA"
"1151","ESC_CA2243AA_AS","NODE_43_length_13586_cov_3.24428_ID_85","card_mdtM"
"1152","ESC_CA2243AA_AS","NODE_46_length_11324_cov_5.66554_ID_91","ISfinder_Feb_2020_IS629:X51586"
"1153","ESC_CA2243AA_AS","NODE_48_length_8712_cov_4.4676_ID_95","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141"
"1154","ESC_CA2243AA_AS","NODE_5_length_231539_cov_2.92394_ID_9","EC_custom_usp_AB056439 ISfinder_Feb_2020_IS200C:NC_004431"
"1155","ESC_CA2243AA_AS","NODE_50_length_7303_cov_12.8714_ID_99","ISfinder_Feb_2020_Tn5403:X75779 plasmidfinder_Col440I_1"
"1156","ESC_CA2243AA_AS","NODE_53_length_6194_cov_4.275_ID_105","EC_custom_iss_type1_pAPEC-O2-ColV"
"1157","ESC_CA2243AA_AS","NODE_6_length_227732_cov_2.95235_ID_11","card_emrB card_emrA card_emrR"
"1158","ESC_CA2243AA_AS","NODE_61_length_3629_cov_35.8186_ID_121","plasmidfinder_Col440II_1"
"1159","ESC_CA2243AA_AS","NODE_67_length_2119_cov_5.23648_ID_133","vfdb_papX"
"1160","ESC_CA2243AA_AS","NODE_7_length_181356_cov_3.05542_ID_13","card_acrS card_acrE card_acrF"
"1161","ESC_CA2243AA_AS","NODE_8_length_177357_cov_3.10288_ID_15","card_eptA card_mdtN card_mdtO card_mdtP EC_custom_yeeT_|VFG1529"
"1162","ESC_CA2243AA_AS","NODE_82_length_1182_cov_3.73108_ID_163","EC_custom_yeeT_|VFG1529"
"1163","ESC_CA2243AA_AS","NODE_89_length_770_cov_6.22628_ID_177","ISfinder_Feb_2020_IS1F:X52538"
