"","name","SEQUENCE","same_scaff"
"720","ESC_MA2736AA_AS","NODE_18_length_109153_cov_5.36727","EC_custom_Feb_2020_fyuA_Z35106.1 EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 ISfinder_Feb_2020_IS150:X07037 ISfinder_Feb_2020_ISEc38:AJ303141 card_Escherichia_coli_emrE vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"721","ESC_MA2736AA_AS","NODE_2_length_568679_cov_5.78327","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970 card_yojI card_pmrF card_emrY card_emrK card_evgA card_evgS card_acrD"
"722","ESC_MA2736AA_AS","NODE_20_length_83400_cov_3.62017","EC_custom_Feb_2020_cvaA_AY545598.5 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_traT_CP018978.1 ISfinder_Feb_2020_ISEc32:NC_011747 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"723","ESC_MA2736AA_AS","NODE_22_length_44435_cov_6.32614","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"724","ESC_MA2736AA_AS","NODE_24_length_38113_cov_6.31508","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc23:[]"
"725","ESC_MA2736AA_AS","NODE_28_length_23702_cov_4.13574","EC_custom_Feb_2020_hylF_CP000836.1 EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_etsA_KU578032 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"726","ESC_MA2736AA_AS","NODE_3_length_358415_cov_5.67884","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_Feb_2020_neuC_CP007275.1 EC_custom_Feb_2020_yeeT_|VFG1529 card_acrF card_acrE card_acrS card_bacA card_tolC vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT vfdb_kpsD"
"727","ESC_MA2736AA_AS","NODE_30_length_19497_cov_4.22828","EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 ISfinder_Feb_2020_IS1A:X52534 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"728","ESC_MA2736AA_AS","NODE_32_length_14489_cov_7.23442","ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_IS3:X02311"
"729","ESC_MA2736AA_AS","NODE_39_length_6715_cov_7.17949","card_tet(B)"
"730","ESC_MA2736AA_AS","NODE_4_length_355745_cov_5.70751","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 card_emrR card_emrA card_emrB"
"731","ESC_MA2736AA_AS","NODE_41_length_5130_cov_5.47718","EC_custom_Feb_2020_yeeT_|VFG1529"
"732","ESC_MA2736AA_AS","NODE_48_length_2553_cov_62.2992","plasmidfinder_Col440I_1"
"733","ESC_MA2736AA_AS","NODE_5_length_352479_cov_5.62872","EC_custom_Feb_2020_usp_AB056439 EC_custom_Feb_2020_fimH_CP015076.1 EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"734","ESC_MA2736AA_AS","NODE_58_length_1282_cov_37.8332","ISfinder_Feb_2020_IS10R:J01829"
"735","ESC_MA2736AA_AS","NODE_6_length_315066_cov_5.81478","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"736","ESC_MA2736AA_AS","NODE_7_length_296196_cov_5.47138","card_marA"
"737","ESC_MA2736AA_AS","NODE_9_length_240443_cov_5.90496","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_ISEc30:NC_011603 ISfinder_Feb_2020_IS1S:M37615 ISfinder_Feb_2020_IS2:M18426 ISfinder_Feb_2020_IS4:J01733 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538 card_Escherichia_coli_ampC vfdb_papX"
"738","ESC_NA3971AA_AS","NODE_1_length_132752_cov_11.4224","card_acrS"
"739","ESC_NA3971AA_AS","NODE_103_length_15631_cov_10.4401","card_mdtG"
"740","ESC_NA3971AA_AS","NODE_104_length_15615_cov_10.5005","vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM"
"741","ESC_NA3971AA_AS","NODE_108_length_14589_cov_10.9441","EC_custom_Feb_2020_fimH_CP015076.1 vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"742","ESC_NA3971AA_AS","NODE_115_length_13170_cov_10.5396","EC_custom_Feb_2020_yeeT_|VFG1529"
"743","ESC_NA3971AA_AS","NODE_116_length_13121_cov_7.38048","EC_custom_Feb_2020_traT_CP018978.1"
"744","ESC_NA3971AA_AS","NODE_121_length_12253_cov_7.95283","EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"745","ESC_NA3971AA_AS","NODE_122_length_12056_cov_9.02624","EC_custom_Feb_2020_fyuA_Z35106.1 vfdb_fyuA vfdb_ybtE"
"746","ESC_NA3971AA_AS","NODE_123_length_12039_cov_7.5795","vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"747","ESC_NA3971AA_AS","NODE_126_length_11911_cov_9.4002","card_ugd"
"748","ESC_NA3971AA_AS","NODE_13_length_70305_cov_11.3908","ISfinder_Feb_2020_MITEEc1:U00096"
"749","ESC_NA3971AA_AS","NODE_132_length_11066_cov_12.135","card_eptA"
"750","ESC_NA3971AA_AS","NODE_133_length_10762_cov_10.7531","ISfinder_Feb_2020_ISEc30:NC_011603"
"751","ESC_NA3971AA_AS","NODE_134_length_10441_cov_11.1888","vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"752","ESC_NA3971AA_AS","NODE_138_length_10167_cov_9.33197","ISfinder_Feb_2020_IS1203:U06468"
"753","ESC_NA3971AA_AS","NODE_139_length_10118_cov_12.1224","card_acrE card_acrF"
"754","ESC_NA3971AA_AS","NODE_140_length_10037_cov_11.4577","card_Escherichia_coli_ampH"
"755","ESC_NA3971AA_AS","NODE_141_length_9341_cov_9.63393","card_gadX card_gadW card_mdtF card_mdtE"
"756","ESC_NA3971AA_AS","NODE_142_length_8826_cov_8.15531","card_yojI"
"757","ESC_NA3971AA_AS","NODE_144_length_8538_cov_10.2982","vfdb_kpsD"
"758","ESC_NA3971AA_AS","NODE_147_length_8273_cov_11.0198","ISfinder_Feb_2020_ISEc23:[]"
"759","ESC_NA3971AA_AS","NODE_150_length_7884_cov_8.68248","card_kdpE"
"760","ESC_NA3971AA_AS","NODE_155_length_7297_cov_11.3381","ISfinder_Feb_2020_ISEc45:NC_004431"
"761","ESC_NA3971AA_AS","NODE_156_length_7260_cov_11.9117","vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT"
"762","ESC_NA3971AA_AS","NODE_157_length_7235_cov_11.4948","EC_custom_Feb_2020_yeeT_|VFG1529"
"763","ESC_NA3971AA_AS","NODE_161_length_6743_cov_7.69544","card_tet(B)"
"764","ESC_NA3971AA_AS","NODE_168_length_5549_cov_8.73847","EC_custom_Feb_2020_etsA_KU578032"
"765","ESC_NA3971AA_AS","NODE_17_length_65763_cov_10.9986","card_Escherichia_coli_acrA card_acrB"
"766","ESC_NA3971AA_AS","NODE_170_length_5347_cov_11.5333","EC_custom_Feb_2020_yeeT_|VFG1529"
"767","ESC_NA3971AA_AS","NODE_180_length_4743_cov_11.4441","vfdb_chuA vfdb_chuS"
"768","ESC_NA3971AA_AS","NODE_181_length_4683_cov_12.1014","plasmidfinder_IncFIB(AP001918)_1"
"769","ESC_NA3971AA_AS","NODE_183_length_4334_cov_10.9513","vfdb_vat"
"770","ESC_NA3971AA_AS","NODE_189_length_3887_cov_11.5487","ISfinder_Feb_2020_IS100kyp:U59875"
"771","ESC_NA3971AA_AS","NODE_192_length_3799_cov_6.13399","EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5"
"772","ESC_NA3971AA_AS","NODE_193_length_3739_cov_9.7021","ISfinder_Feb_2020_IS3:X02311"
"773","ESC_NA3971AA_AS","NODE_199_length_2857_cov_8.28828","ISfinder_Feb_2020_IS629:X51586"
"774","ESC_NA3971AA_AS","NODE_2_length_119273_cov_10.7478","card_msbA"
"775","ESC_NA3971AA_AS","NODE_203_length_2761_cov_8.54784","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008"
"776","ESC_NA3971AA_AS","NODE_209_length_2507_cov_7.68109","EC_custom_Feb_2020_usp_AB056439"
"777","ESC_NA3971AA_AS","NODE_215_length_2125_cov_396.162","plasmidfinder_ColpVC_1"
"778","ESC_NA3971AA_AS","NODE_217_length_1938_cov_9.29045","vfdb_papX"
"779","ESC_NA3971AA_AS","NODE_22_length_60742_cov_9.62588","card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
"780","ESC_NA3971AA_AS","NODE_222_length_1783_cov_13.5489","EC_custom_Feb_2020_yeeT_|VFG1529"
"781","ESC_NA3971AA_AS","NODE_223_length_1769_cov_6.54872","EC_custom_Feb_2020_ompT_HM210637.1"
"782","ESC_NA3971AA_AS","NODE_226_length_1679_cov_314.213","plasmidfinder_Col(MG828)_1"
"783","ESC_NA3971AA_AS","NODE_238_length_1282_cov_105.043","ISfinder_Feb_2020_IS10R:J01829"
"784","ESC_NA3971AA_AS","NODE_24_length_58499_cov_10.5646","card_acrD"
"785","ESC_NA3971AA_AS","NODE_243_length_1120_cov_6.59215","vfdb_fimB"
"786","ESC_NA3971AA_AS","NODE_25_length_58490_cov_12.1857","vfdb_aslA"
"787","ESC_NA3971AA_AS","NODE_28_length_54990_cov_9.67144","card_marA"
"788","ESC_NA3971AA_AS","NODE_3_length_115831_cov_10.2731","ISfinder_Feb_2020_MITEEc1:U00096 card_Escherichia_coli_mdfA"
"789","ESC_NA3971AA_AS","NODE_32_length_49763_cov_10.7846","card_mdtH"
"790","ESC_NA3971AA_AS","NODE_35_length_42850_cov_9.84943","card_H-NS"
"791","ESC_NA3971AA_AS","NODE_36_length_42034_cov_10.8426","card_bacA"
"792","ESC_NA3971AA_AS","NODE_4_length_112410_cov_11.0422","card_mdtN card_mdtO card_mdtP"
"793","ESC_NA3971AA_AS","NODE_42_length_38125_cov_11.5055","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS4:J01733 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"794","ESC_NA3971AA_AS","NODE_47_length_36668_cov_9.19739","ISfinder_Feb_2020_ISCro1:[]"
"795","ESC_NA3971AA_AS","NODE_48_length_36616_cov_8.6334","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU"
"796","ESC_NA3971AA_AS","NODE_49_length_35762_cov_9.94365","ISfinder_Feb_2020_IS150:X07037 ISfinder_Feb_2020_ISEc38:AJ303141"
"797","ESC_NA3971AA_AS","NODE_5_length_112119_cov_10.9927","ISfinder_Feb_2020_IS200C:NC_004431"
"798","ESC_NA3971AA_AS","NODE_52_length_33470_cov_9.58369","vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"799","ESC_NA3971AA_AS","NODE_54_length_32376_cov_10.2223","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC"
"800","ESC_NA3971AA_AS","NODE_56_length_30863_cov_11.0277","EC_custom_Feb_2020_papI_DQ095216.1 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_tia_CU928161 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"801","ESC_NA3971AA_AS","NODE_60_length_29215_cov_10.9126","card_cpxA"
"802","ESC_NA3971AA_AS","NODE_61_length_28794_cov_11.3955","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"803","ESC_NA3971AA_AS","NODE_62_length_28291_cov_8.30837","plasmidfinder_IncI1_1_Alpha"
"804","ESC_NA3971AA_AS","NODE_67_length_26916_cov_10.0297","vfdb_ompA"
"805","ESC_NA3971AA_AS","NODE_75_length_24997_cov_12.1629","EC_custom_Feb_2020_yeeT_|VFG1529"
"806","ESC_NA3971AA_AS","NODE_80_length_23535_cov_10.1659","card_Escherichia_coli_emrE"
"807","ESC_NA3971AA_AS","NODE_81_length_23331_cov_10.4808","card_emrB card_emrA card_emrR"
"808","ESC_NA3971AA_AS","NODE_84_length_22766_cov_9.67269","card_emrY card_emrK card_evgA card_evgS"
"809","ESC_NA3971AA_AS","NODE_87_length_22245_cov_9.78773","ecoh_fliC-H7"
"810","ESC_NA3971AA_AS","NODE_88_length_21960_cov_9.27458","ISfinder_Feb_2020_IS1A:X52534 ISfinder_Feb_2020_ISEc32:NC_011747"
"811","ESC_NA3971AA_AS","NODE_93_length_19688_cov_11.0052","vfdb_fdeC"
"812","ESC_NA3971AA_AS","NODE_94_length_19153_cov_12.7422","card_CRP"
"813","ESC_NA3971AA_AS","NODE_96_length_18643_cov_10.3836","card_pmrF"
"814","ESC_NA3971AA_AS","NODE_97_length_18309_cov_11.1276","card_Escherichia_coli_ampC"
"815","ESC_NA3971AA_AS","NODE_99_length_16669_cov_13.1743","card_tolC"
"816","ESC_NA3973AA_AS","NODE_1_length_187780_cov_10.1632","card_marA"
"817","ESC_NA3973AA_AS","NODE_10_length_123084_cov_11.2112","ISfinder_Feb_2020_IS200C:NC_004431"
"818","ESC_NA3973AA_AS","NODE_100_length_10876_cov_11.1809","EC_custom_Feb_2020_iutA_KU578032.1 EC_custom_Feb_2020_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"819","ESC_NA3973AA_AS","NODE_102_length_10648_cov_10.2683","vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"820","ESC_NA3973AA_AS","NODE_103_length_10481_cov_9.09948","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008"
"821","ESC_NA3973AA_AS","NODE_105_length_10203_cov_11.8651","card_msbA"
"822","ESC_NA3973AA_AS","NODE_106_length_9767_cov_10.6064","EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_tia_CU928161 vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"823","ESC_NA3973AA_AS","NODE_109_length_8565_cov_12.2","ISfinder_Feb_2020_IS1203:U06468"
"824","ESC_NA3973AA_AS","NODE_11_length_118297_cov_10.1239","card_H-NS"
"825","ESC_NA3973AA_AS","NODE_110_length_8051_cov_12.7837","vfdb_kpsD"
"826","ESC_NA3973AA_AS","NODE_111_length_7598_cov_11.8724","EC_custom_Feb_2020_yeeT_|VFG1529"
"827","ESC_NA3973AA_AS","NODE_112_length_7292_cov_12.8639","ISfinder_Feb_2020_ISEc45:NC_004431"
"828","ESC_NA3973AA_AS","NODE_115_length_5506_cov_10.9453","plasmidfinder_IncFIB(AP001918)_1"
"829","ESC_NA3973AA_AS","NODE_117_length_5226_cov_11.435","EC_custom_Feb_2020_yeeT_|VFG1529"
"830","ESC_NA3973AA_AS","NODE_12_length_116516_cov_11.1586","card_emrR card_emrA card_emrB"
"831","ESC_NA3973AA_AS","NODE_123_length_4777_cov_9.27634","card_tet(B)"
"832","ESC_NA3973AA_AS","NODE_124_length_4562_cov_10.5238","ISfinder_Feb_2020_IS100kyp:U59875"
"833","ESC_NA3973AA_AS","NODE_126_length_4465_cov_13.0429","ISfinder_Feb_2020_ISEc23:[]"
"834","ESC_NA3973AA_AS","NODE_127_length_4452_cov_11.4825","vfdb_vat"
"835","ESC_NA3973AA_AS","NODE_132_length_3106_cov_9.73716","ISfinder_Feb_2020_IS3:X02311"
"836","ESC_NA3973AA_AS","NODE_136_length_2216_cov_10.7831","vfdb_papX"
"837","ESC_NA3973AA_AS","NODE_14_length_104554_cov_10.9448","vfdb_ompA"
"838","ESC_NA3973AA_AS","NODE_148_length_1741_cov_7.99752","EC_custom_Feb_2020_ompT_HM210637.1"
"839","ESC_NA3973AA_AS","NODE_150_length_1328_cov_5.83514","EC_custom_Feb_2020_hylF_CP000836.1"
"840","ESC_NA3973AA_AS","NODE_151_length_1282_cov_109.316","ISfinder_Feb_2020_IS10R:J01829"
"841","ESC_NA3973AA_AS","NODE_2_length_143034_cov_11.2404","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA"
"842","ESC_NA3973AA_AS","NODE_20_length_86941_cov_11.7396","card_cpxA"
"843","ESC_NA3973AA_AS","NODE_21_length_77243_cov_10.5016","card_yojI card_pmrF"
"844","ESC_NA3973AA_AS","NODE_23_length_73125_cov_10.3139","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"845","ESC_NA3973AA_AS","NODE_24_length_72953_cov_10.1254","card_mdtH card_mdtG"
"846","ESC_NA3973AA_AS","NODE_28_length_60471_cov_11.2924","EC_custom_Feb_2020_yeeT_|VFG1529 card_eptA"
"847","ESC_NA3973AA_AS","NODE_29_length_59282_cov_9.73784","card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
"848","ESC_NA3973AA_AS","NODE_3_length_134494_cov_11.6572","ISfinder_Feb_2020_MITEEc1:U00096"
"849","ESC_NA3973AA_AS","NODE_31_length_57906_cov_8.94209","EC_custom_Feb_2020_fyuA_Z35106.1 EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"850","ESC_NA3973AA_AS","NODE_32_length_56635_cov_12.2028","card_CRP"
"851","ESC_NA3973AA_AS","NODE_33_length_56618_cov_9.84125","card_Escherichia_coli_emrE ecoh_fliC-H7"
"852","ESC_NA3973AA_AS","NODE_39_length_46126_cov_11.0561","EC_custom_Feb_2020_fimH_CP015076.1 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE"
"853","ESC_NA3973AA_AS","NODE_45_length_38711_cov_10.7409","EC_custom_Feb_2020_traT_CP018978.1"
"854","ESC_NA3973AA_AS","NODE_46_length_38662_cov_12.6473","vfdb_aslA"
"855","ESC_NA3973AA_AS","NODE_48_length_37886_cov_11.534","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS4:J01733 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"856","ESC_NA3973AA_AS","NODE_5_length_133384_cov_11.7369","card_Escherichia_coli_ampC"
"857","ESC_NA3973AA_AS","NODE_52_length_31633_cov_10.4667","card_kdpE"
"858","ESC_NA3973AA_AS","NODE_53_length_31413_cov_11.5097","card_bacA"
"859","ESC_NA3973AA_AS","NODE_56_length_28796_cov_11.9031","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"860","ESC_NA3973AA_AS","NODE_58_length_28429_cov_10.9749","EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_fimB"
"861","ESC_NA3973AA_AS","NODE_6_length_127683_cov_10.6366","card_emrY card_emrK card_evgA card_evgS card_acrD"
"862","ESC_NA3973AA_AS","NODE_60_length_27493_cov_10.3751","vfdb_fdeC"
"863","ESC_NA3973AA_AS","NODE_62_length_27330_cov_11.5505","EC_custom_Feb_2020_sitA_(gi:386604842)|VFG034204"
"864","ESC_NA3973AA_AS","NODE_66_length_25890_cov_11.0042","ISfinder_Feb_2020_IS1A:X52534 ISfinder_Feb_2020_ISEc32:NC_011747"
"865","ESC_NA3973AA_AS","NODE_67_length_25135_cov_10.1723","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd"
"866","ESC_NA3973AA_AS","NODE_69_length_24242_cov_9.87796","ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_IS150:X07037"
"867","ESC_NA3973AA_AS","NODE_71_length_23603_cov_10.0756","EC_custom_Feb_2020_cvaA_AY545598.5 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvi_AY545598.5 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"868","ESC_NA3973AA_AS","NODE_72_length_23599_cov_11.3499","card_tolC"
"869","ESC_NA3973AA_AS","NODE_77_length_22020_cov_10.5605","card_mdtE card_mdtF card_gadW card_gadX vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"870","ESC_NA3973AA_AS","NODE_8_length_123806_cov_10.8996","ISfinder_Feb_2020_MITEEc1:U00096 card_Escherichia_coli_mdfA"
"871","ESC_NA3973AA_AS","NODE_83_length_18420_cov_12.2477","card_acrS card_acrE card_acrF"
"872","ESC_NA3973AA_AS","NODE_84_length_16861_cov_9.82449","EC_custom_Feb_2020_usp_AB056439"
"873","ESC_NA3973AA_AS","NODE_85_length_16595_cov_12.1068","ISfinder_Feb_2020_ISEc30:NC_011603"
"874","ESC_NA3973AA_AS","NODE_86_length_16212_cov_9.97159","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"875","ESC_NA3973AA_AS","NODE_89_length_15743_cov_12.2647","EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI"
"876","ESC_NA3973AA_AS","NODE_90_length_15248_cov_12.2508","card_mdtP card_mdtO card_mdtN"
"877","ESC_NA3973AA_AS","NODE_91_length_14672_cov_11.9052","EC_custom_Feb_2020_etsA_KU578032 ISfinder_Feb_2020_IS629:X51586"
"878","ESC_NA3974AA_AS","NODE_1_length_322146_cov_19.3297","card_tolC card_bacA card_acrS card_acrE card_acrF"
"879","ESC_NA3974AA_AS","NODE_10_length_150843_cov_19.967","ISfinder_Feb_2020_IS1S:M37615 card_Escherichia_coli_ampC vfdb_papX"
"880","ESC_NA3974AA_AS","NODE_102_length_1592_cov_14.6567","EC_custom_Feb_2020_hylF_CP000836.1"
"881","ESC_NA3974AA_AS","NODE_106_length_1282_cov_197.944","ISfinder_Feb_2020_IS10R:J01829"
"882","ESC_NA3974AA_AS","NODE_11_length_126459_cov_19.8505","card_cpxA"
"883","ESC_NA3974AA_AS","NODE_12_length_124859_cov_17.1918","card_H-NS"
"884","ESC_NA3974AA_AS","NODE_14_length_115088_cov_19.0976","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"885","ESC_NA3974AA_AS","NODE_15_length_113262_cov_17.6952","card_mdtG card_mdtH"
"886","ESC_NA3974AA_AS","NODE_17_length_104502_cov_17.8627","vfdb_ompA"
"887","ESC_NA3974AA_AS","NODE_18_length_99248_cov_19.2039","card_mdtN card_mdtO card_mdtP"
"888","ESC_NA3974AA_AS","NODE_2_length_321578_cov_17.9775","ISfinder_Feb_2020_MITEEc1:U00096 card_kdpE card_Escherichia_coli_mdfA"
"889","ESC_NA3974AA_AS","NODE_20_length_97182_cov_18.697","card_CRP"
"890","ESC_NA3974AA_AS","NODE_21_length_96881_cov_15.8874","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 EC_custom_Feb_2020_fyuA_Z35106.1 card_Escherichia_coli_emrE ecoh_fliC-H7 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"891","ESC_NA3974AA_AS","NODE_22_length_89988_cov_19.2005","card_Escherichia_coli_ampH"
"892","ESC_NA3974AA_AS","NODE_23_length_89148_cov_18.2607","vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"893","ESC_NA3974AA_AS","NODE_24_length_88326_cov_16.2466","card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
